id,material,name,location.city,location.city_id,location.country,location.country id,latitude,longitude,purposes.abandoned,purposes.air traffic control tower,purposes.belltower,purposes.bridge,purposes.casino,purposes.commercial,purposes.education,purposes.exhibition,purposes.government,purposes.hospital,purposes.hotel,purposes.industrial,purposes.library,purposes.multiple,purposes.museum,purposes.observation,purposes.office,purposes.other,purposes.religious,purposes.residential,purposes.retail,purposes.serviced apartments,purposes.telecommunications,statistics.floors above,statistics.height,statistics.number of purposes,statistics.rank,status.current,status.completed.is completed,status.completed.year,status.started.is started,status.started.year
15015,concrete,Omni Hotel CNN Center Expansion,Atlanta,1509,US,163,33.75896072,-84.39489746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,94.27999878,1,1903,completed,TRUE,2003,TRUE,2002
12469,concrete,Society Hill Towers I,Philadelphia,1657,US,163,39.94583893,-75.14463806,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,94.18000031,1,1904,completed,TRUE,1964,TRUE,1961
12470,concrete,Society Hill Towers II,Philadelphia,1657,US,163,39.94551086,-75.1450882,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,94.18000031,1,1904,completed,TRUE,1964,TRUE,1961
12471,concrete,Society Hill Towers III,Philadelphia,1657,US,163,39.94504929,-75.14450073,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,94.18000031,1,1904,completed,TRUE,1964,TRUE,1961
11754,steel,1440 Broadway,New York City,1641,US,163,40.75442123,-73.98657227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,94.18000031,1,1907,completed,TRUE,1925,TRUE,0
12472,steel,ICON,Philadelphia,1657,US,163,39.94963837,-75.16848755,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,94.18000031,1,1908,completed,TRUE,1929,TRUE,0
12293,steel,First Federal Plaza,Rochester,1674,US,163,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,94.18000031,1,1909,completed,TRUE,1976,TRUE,1974
8929,steel,World Building,New York City,1641,US,163,40.71197128,-74.00502777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,94.18000031,1,1910,demolished,TRUE,1890,TRUE,1889
17458,concrete,Plymouth Towers Apartments,New York City,1641,US,163,40.78113937,-73.94656372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,94,1,1911,completed,TRUE,1977,TRUE,0
20698,concrete,201 Pearl Street,New York City,1641,US,163,40.70703125,-74.00669098,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,94,1,1912,completed,TRUE,2009,TRUE,0
13359,concrete,EnV,Chicago,1539,US,163,41.88880157,-87.63372803,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,94,1,1912,completed,TRUE,2010,TRUE,2008
10531,steel,RiverCenter I,Covington,1551,US,163,39.09016037,-84.51036072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19,94,1,1914,completed,TRUE,1990,TRUE,1989
19119,concrete,Purves I,New York City,1641,US,163,40.74631119,-73.94043732,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,93.90000153,1,1915,completed,TRUE,2015,TRUE,2014
14172,steel,James R. Thompson Center,Chicago,1539,US,163,41.88523102,-87.63170624,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17,93.90000153,1,1916,completed,TRUE,1985,TRUE,1983
10567,steel,McDonald Investment Center,Cleveland,1543,US,163,41.50173187,-81.6887207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,93.87999725,1,1917,completed,TRUE,1968,TRUE,1967
11405,steel,New York Cotton Exchange Building,New York City,1641,US,163,40.70495987,-74.00962067,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,93.87999725,1,1917,completed,TRUE,1924,TRUE,0
10574,steel,University of Texas Tower,Austin,1510,US,163,30.28623009,-97.73937225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,93.59999847,1,1919,completed,TRUE,1937,TRUE,1935
10368,steel,Wilco Building,Midland,1624,US,163,31.99714088,-102.0790405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,93.56999969,1,1920,completed,TRUE,1958,TRUE,1956
9068,steel,Lever House,New York City,1641,US,163,40.75949097,-73.97289276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,93.56999969,1,1921,completed,TRUE,1952,TRUE,1950
19452,concrete,Atlantic Terminal Houses 1,New York City,1641,US,163,40.6830101,-73.97015381,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,93.26999664,1,1922,completed,TRUE,1976,TRUE,0
22296,concrete,SoNo West Tower,Chicago,1539,US,163,41.90876007,-87.65088654,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27,93.19999695,1,1923,completed,TRUE,2009,TRUE,2007
23523,steel,Metropolitan Tower,Seattle,1680,US,163,47.61470032,-122.3373108,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,93,1,1924,completed,TRUE,2001,TRUE,1999
20710,concrete,Towers of Bay Ridge West,New York City,1641,US,163,40.63940048,-74.02419281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,93,1,1924,completed,TRUE,1972,TRUE,0
14145,concrete,Circus Circus Skyrise Tower,Las Vegas,1610,US,163,36.13851929,-115.1648026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,93,1,1926,completed,TRUE,1986,TRUE,0
22190,steel,Four Gateway Center,Pittsburgh,1661,US,163,40.44081879,-80.00463104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,93,1,1927,completed,TRUE,1960,TRUE,0
23745,steel,Gonda Building,Rochester,1675,US,163,44.02296066,-92.46682739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,93,1,1928,completed,TRUE,2001,TRUE,1998
23106,steel,Midtown Towers,Pittsburgh,1661,US,163,40.44258881,-80.00013733,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18,93,1,1929,completed,TRUE,1907,TRUE,0
15500,steel,Statue of Liberty,New York City,1641,US,163,40.68920135,-74.04463959,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,93,1,1930,completed,TRUE,1886,TRUE,0
20186,concrete,Canvas,Boston,1524,US,163,42.35411072,-71.06230927,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,92.95999908,2,1931,proposed,TRUE,0,TRUE,0
17962,concrete,Hotel ZaZa & Apartments,Austin,1510,US,163,30.26730919,-97.74629974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,92.95999908,2,1932,under construction,TRUE,2016,TRUE,2014
23156,steel,Omni William Penn Hotel,Pittsburgh,1661,US,163,40.44063187,-79.996521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,92.94999695,1,1933,completed,TRUE,1916,TRUE,1914
15231,concrete,Rockwell Place Hotel,New York City,1641,US,163,40.68721008,-73.97888184,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,92.86000061,1,1934,proposed,TRUE,0,TRUE,2016
10619,concrete,Bank of America Center,Norfolk,1648,US,163,36.84540176,-76.28961945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,92.66000366,1,1935,completed,TRUE,1967,TRUE,0
18571,steel,The National,Chicago,1539,US,163,41.87976837,-87.63059998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,92.34999847,1,1936,completed,TRUE,1907,TRUE,0
11829,concrete,The Riverhouse,New York City,1641,US,163,40.71554184,-74.01624298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,92.05000305,1,1937,completed,TRUE,2008,TRUE,2005
17618,concrete,Boca Raton Club Tower,Boca Raton,2205,US,163,26.34148979,-80.07753754,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27,92.05000305,1,1938,completed,TRUE,1969,TRUE,0
9860,steel,Riverside Plaza,Chicago,1539,US,163,41.88246155,-87.63941956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,92.05000305,1,1939,completed,TRUE,1929,TRUE,1928
9081,steel,Masonic Temple,Chicago,1539,US,163,41.88481903,-87.62737274,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,92.05000305,1,1940,demolished,TRUE,1892,TRUE,1891
12035,concrete,Hilton Indianapolis,Indianapolis,1600,US,163,39.76903915,-86.16059113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18,92.05000305,1,1941,completed,TRUE,1971,TRUE,0
22734,concrete,Kukui Plaza Diamond Ewa Tower,Honolulu,1592,US,163,21.31226921,-157.8594208,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,92,1,1942,completed,TRUE,1976,TRUE,0
22733,concrete,Kukui Plaza Diamond Head Tower,Honolulu,1592,US,163,21.3120594,-157.858429,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,92,1,1942,completed,TRUE,1976,TRUE,0
18973,steel,International Tower,Los Angeles,1611,US,163,34.04653931,-118.2620697,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,92,1,1944,completed,TRUE,1985,TRUE,0
23859,steel,Michigan Avenue Lofts,Chicago,1539,US,163,41.87033081,-87.62477112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,92,1,1945,completed,TRUE,1911,TRUE,0
14564,concrete,Hotel Ivy + Residences,Minneapolis,1627,US,163,44.97148895,-93.27259064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,91.91999817,2,1946,completed,TRUE,2008,TRUE,2006
15377,concrete,1111 North Dearborn,Chicago,1539,US,163,41.90205002,-87.6295929,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32,91.75,1,1947,completed,TRUE,1981,TRUE,0
23102,steel,Clark Building,Pittsburgh,1661,US,163,40.44274902,-79.99951172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,91.75,1,1948,completed,TRUE,1928,TRUE,0
19126,steel,Oliver Street Tower,Boston,1524,US,163,42.35528946,-71.0530777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,91.75,1,1949,completed,TRUE,1991,TRUE,0
15719,concrete,8th & Garland,Los Angeles,1611,US,163,34.04919052,-118.2674637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,91.59999847,1,1950,vision,TRUE,0,TRUE,0
17513,concrete,4 East Elm Street,Chicago,1539,US,163,41.90340042,-87.62835693,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,91.58999634,1,1951,architecturally topped out,TRUE,2016,TRUE,2014
17519,steel/concrete,601 City Center,Oakland,1643,US,163,37.80424881,-122.2764435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,91.55000305,1,1952,vision,TRUE,0,TRUE,0
12200,composite,360 State Street,New Haven,1595,US,163,41.30543137,-72.92324066,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,91.44000244,1,1953,completed,TRUE,2010,TRUE,2008
10568,concrete/steel,55 Public Square,Cleveland,1543,US,163,41.50008011,-81.69573975,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,91.44000244,1,1954,completed,TRUE,1958,TRUE,1956
12178,steel,The Campanile,Springfield (MA),1684,US,163,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,91.44000244,1,1955,completed,TRUE,1913,TRUE,1911
15648,concrete,One Light,Kansas City,1633,US,163,39.09885025,-94.58239746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,91.40000153,1,1956,completed,TRUE,2015,TRUE,2014
23109,steel,The Carlyle,Pittsburgh,1661,US,163,40.43917847,-80.00110626,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,91.40000153,1,1957,completed,TRUE,1906,TRUE,0
23107,steel,Commonwealth Building,Pittsburgh,1661,US,163,40.43906021,-80.00080109,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,91.40000153,1,1958,completed,TRUE,1906,TRUE,0
23519,steel,Pacific Building,Seattle,1680,US,163,47.60417175,-122.3322067,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,91.19999695,1,1959,completed,TRUE,1971,TRUE,1969
15580,concrete,East Coast Tower I,New York City,1641,US,163,40.74588013,-73.9580307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,91.13999939,1,1960,completed,TRUE,2006,TRUE,2004
22559,concrete,1136-1140 South Wabash Avenue,Chicago,1539,US,163,41.86803055,-87.62631226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,91.13999939,1,1961,proposed,TRUE,0,TRUE,2016
16829,concrete,NEXT,Chicago,1539,US,163,41.89785004,-87.63761139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,91.12999725,1,1962,under construction,TRUE,2016,TRUE,2015
22474,concrete,Silver Tower I,New York City,1641,US,163,40.72692108,-73.99797058,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,91.09999847,1,1963,completed,TRUE,1966,TRUE,0
22475,concrete,Silver Tower II,New York City,1641,US,163,40.72671127,-73.99858856,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31,91.09999847,1,1963,completed,TRUE,1966,TRUE,0
13230,concrete,200 Chambers Street,New York City,1641,US,163,40.71667099,-74.01251984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,91.09999847,1,1965,completed,TRUE,2007,TRUE,2005
15927,concrete,Viceroy New York,New York City,1641,US,163,40.76457977,-73.97844696,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,91.09999847,1,1965,completed,TRUE,2013,TRUE,2011
13361,concrete,Astor Tower,Chicago,1539,US,163,41.90596008,-87.62763977,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,91.09999847,1,1967,completed,TRUE,1962,TRUE,0
17157,concrete,Meridian Plaza II,Sacramento,1676,US,163,38.57727051,-121.4880066,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,91,2,1968,proposed,TRUE,0,TRUE,0
15012,steel,Georgia Power Company Headquarters,Atlanta,1509,US,163,33.76337814,-84.38121033,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,91,1,1969,completed,TRUE,1981,TRUE,1976
13159,concrete,Solstice on the Park,Chicago,1539,US,163,41.79373169,-87.58587646,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,90.90000153,2,1970,proposed,TRUE,0,TRUE,0
15376,concrete,W Hotel Chicago Lakeshore,Chicago,1539,US,163,41.89382172,-87.61544037,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,90.83000183,1,1971,completed,TRUE,1964,TRUE,0
15048,concrete,The Edge South Tower,New York City,1641,US,163,40.72013855,-73.96337128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,90.83000183,1,1972,completed,TRUE,2009,TRUE,2007
12902,concrete,The Gateway,New Brunswick,1638,US,163,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,90.83000183,3,1973,completed,TRUE,2012,TRUE,2010
16106,steel,Central Tower,San Francisco,1683,US,163,37.78720856,-122.4036407,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,90.83000183,1,1974,completed,TRUE,1938,TRUE,0
10976,steel,5444 Westheimer Road,Houston,1593,US,163,29.73891068,-95.47364807,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,90.83000183,1,1975,completed,TRUE,1979,TRUE,0
